"","lat","long","state","county","county_state","elevation"
"1101",36.72,-79.12,"virginia","halifax","halifax, virginia",476.82
"1102",36.78,-79.12,"virginia","halifax","halifax, virginia",577.02
"1103",36.84,-79.12,"virginia","halifax","halifax, virginia",571.72
"1104",36.9,-79.12,"virginia","halifax","halifax, virginia",494.39
"1105",36.96,-79.12,"virginia","pittsylvania","pittsylvania, virginia",572.87
"1106",37.02,-79.12,"virginia","pittsylvania","pittsylvania, virginia",577.97
"1107",37.08,-79.12,"virginia","campbell","campbell, virginia",590.9
"1108",37.14,-79.12,"virginia","campbell","campbell, virginia",646.71
"1109",37.2,-79.12,"virginia","campbell","campbell, virginia",780.96
"1110",37.26,-79.12,"virginia","campbell","campbell, virginia",870.26
"1111",37.32,-79.12,"virginia","campbell","campbell, virginia",757.46
"1112",37.38,-79.12,"virginia","campbell","campbell, virginia",773.34
"1113",37.44,-79.12,"virginia","amherst","amherst, virginia",793.75
"1114",37.5,-79.12,"virginia","amherst","amherst, virginia",757.39
"1115",37.56,-79.12,"virginia","amherst","amherst, virginia",870.55
"1116",37.62,-79.12,"virginia","amherst","amherst, virginia",812.98
"1117",37.68,-79.12,"virginia","amherst","amherst, virginia",805.15
"1118",37.74,-79.12,"virginia","amherst","amherst, virginia",1447.47
"1119",37.8,-79.12,"virginia","nelson","nelson, virginia",1886.46
"1120",37.86,-79.12,"virginia","nelson","nelson, virginia",2550.35
"1121",37.92,-79.12,"virginia","augusta","augusta, virginia",2569.31
"1122",37.98,-79.12,"virginia","augusta","augusta, virginia",1732.77
"1123",38.04,-79.12,"virginia","augusta","augusta, virginia",1530.11
"1124",38.1,-79.12,"virginia","augusta","augusta, virginia",1628.87
"1125",38.16,-79.12,"virginia","augusta","augusta, virginia",1645.11
"1126",38.22,-79.12,"virginia","augusta","augusta, virginia",1437.99
"1127",38.28,-79.12,"virginia","augusta","augusta, virginia",1640.51
"1128",38.34,-79.12,"virginia","augusta","augusta, virginia",1421.44
"1129",38.4,-79.12,"virginia","augusta","augusta, virginia",1624.26
"1130",38.46,-79.12,"virginia","rockingham","rockingham, virginia",2156.19
"1131",38.52,-79.12,"virginia","rockingham","rockingham, virginia",2825.86
"1132",38.58,-79.12,"virginia","rockingham","rockingham, virginia",2236.14
"1133",38.64,-79.12,"virginia","rockingham","rockingham, virginia",3424.31
"1134",36.54,-79.06,"virginia","halifax","halifax, virginia",544.12
"1135",36.6,-79.06,"virginia","halifax","halifax, virginia",509.4
"1136",36.66,-79.06,"virginia","halifax","halifax, virginia",329.81
"1137",36.72,-79.06,"virginia","halifax","halifax, virginia",438.65
"1138",36.78,-79.06,"virginia","halifax","halifax, virginia",425.78
"1139",36.84,-79.06,"virginia","halifax","halifax, virginia",523.75
"1140",36.9,-79.06,"virginia","halifax","halifax, virginia",466.89
"1141",36.96,-79.06,"virginia","halifax","halifax, virginia",607.22
"1142",37.02,-79.06,"virginia","halifax","halifax, virginia",527.12
"1143",37.08,-79.06,"virginia","campbell","campbell, virginia",534.55
"1144",37.14,-79.06,"virginia","campbell","campbell, virginia",673.17
"1145",37.2,-79.06,"virginia","campbell","campbell, virginia",671.19
"1146",37.26,-79.06,"virginia","campbell","campbell, virginia",791.09
"1147",37.32,-79.06,"virginia","campbell","campbell, virginia",914.1
"1148",37.38,-79.06,"virginia","campbell","campbell, virginia",651.21
"1149",37.44,-79.06,"virginia","amherst","amherst, virginia",720.41
"1150",37.5,-79.06,"virginia","amherst","amherst, virginia",837.54
"1151",37.56,-79.06,"virginia","amherst","amherst, virginia",751.84
"1152",37.62,-79.06,"virginia","amherst","amherst, virginia",627.02
"1153",37.68,-79.06,"virginia","amherst","amherst, virginia",764.26
"1154",37.74,-79.06,"virginia","nelson","nelson, virginia",902.94
"1155",37.8,-79.06,"virginia","nelson","nelson, virginia",2524.82
"1156",37.86,-79.06,"virginia","nelson","nelson, virginia",1677.21
"1157",37.92,-79.06,"virginia","augusta","augusta, virginia",3519.51
"1158",37.98,-79.06,"virginia","augusta","augusta, virginia",2075.75
"1159",38.04,-79.06,"virginia","augusta","augusta, virginia",1535.67
"1160",38.1,-79.06,"virginia","augusta","augusta, virginia",1453.47
"1161",38.16,-79.06,"virginia","augusta","augusta, virginia",1452.58
"1162",38.22,-79.06,"virginia","augusta","augusta, virginia",1461.9
"1163",38.28,-79.06,"virginia","augusta","augusta, virginia",1534.45
"1164",38.34,-79.06,"virginia","augusta","augusta, virginia",1363.62
"1165",38.4,-79.06,"virginia","rockingham","rockingham, virginia",1408.96
"1166",38.46,-79.06,"virginia","rockingham","rockingham, virginia",1484.71
"1167",38.52,-79.06,"virginia","rockingham","rockingham, virginia",1704.17
"1168",38.58,-79.06,"virginia","rockingham","rockingham, virginia",2991.79
"1169",38.64,-79.06,"virginia","rockingham","rockingham, virginia",2582.06
"1170",38.7,-79.06,"virginia","rockingham","rockingham, virginia",2341.27
"1171",38.76,-79.06,"virginia","rockingham","rockingham, virginia",3095.32
"1172",36.54,-79,"virginia","halifax","halifax, virginia",473.89
"1173",36.6,-79,"virginia","halifax","halifax, virginia",490.38
"1174",36.66,-79,"virginia","halifax","halifax, virginia",329.35
"1175",36.72,-79,"virginia","halifax","halifax, virginia",467.08
"1176",36.78,-79,"virginia","halifax","halifax, virginia",404.28
"1177",36.84,-79,"virginia","halifax","halifax, virginia",537.53
"1178",36.9,-79,"virginia","halifax","halifax, virginia",525.2
"1179",36.96,-79,"virginia","halifax","halifax, virginia",590.8
"1180",37.02,-79,"virginia","halifax","halifax, virginia",566.32
"1181",37.08,-79,"virginia","campbell","campbell, virginia",524.49
"1182",37.14,-79,"virginia","campbell","campbell, virginia",533.18
"1183",37.2,-79,"virginia","campbell","campbell, virginia",657.24
"1184",37.26,-79,"virginia","campbell","campbell, virginia",584.32
"1185",37.32,-79,"virginia","campbell","campbell, virginia",819.08
"1186",37.38,-79,"virginia","campbell","campbell, virginia",761.19
"1187",37.44,-79,"virginia","appomattox","appomattox, virginia",540.58
"1188",37.5,-79,"virginia","amherst","amherst, virginia",766.29
"1189",37.56,-79,"virginia","amherst","amherst, virginia",748.46
"1190",37.62,-79,"virginia","amherst","amherst, virginia",642.85
"1191",37.68,-79,"virginia","amherst","amherst, virginia",697.35
"1192",37.74,-79,"virginia","nelson","nelson, virginia",727.13
"1193",37.8,-79,"virginia","nelson","nelson, virginia",821.08
"1194",37.86,-79,"virginia","nelson","nelson, virginia",2363.4
"1195",37.92,-79,"virginia","augusta","augusta, virginia",1963.52
"1196",37.98,-79,"virginia","augusta","augusta, virginia",1604.84
"1197",38.04,-79,"virginia","augusta","augusta, virginia",1463.72
"1198",38.1,-79,"virginia","augusta","augusta, virginia",1299.61
"1199",38.16,-79,"virginia","augusta","augusta, virginia",1358.41
"1200",38.22,-79,"virginia","augusta","augusta, virginia",1366.06
"1201",38.28,-79,"virginia","augusta","augusta, virginia",1297.08
"1202",38.34,-79,"virginia","augusta","augusta, virginia",1408.81
"1203",38.4,-79,"virginia","rockingham","rockingham, virginia",1204.5
"1204",38.46,-79,"virginia","rockingham","rockingham, virginia",1386.22
"1205",38.52,-79,"virginia","rockingham","rockingham, virginia",1587.78
"1206",38.58,-79,"virginia","rockingham","rockingham, virginia",2361.75
"1207",38.64,-79,"virginia","rockingham","rockingham, virginia",1807.05
"1208",38.7,-79,"virginia","rockingham","rockingham, virginia",2635.85
"1209",38.76,-79,"virginia","rockingham","rockingham, virginia",1676.62
"1210",38.82,-79,"virginia","rockingham","rockingham, virginia",2470.03
"1211",36.54,-78.94,"virginia","halifax","halifax, virginia",371.57
"1212",36.6,-78.94,"virginia","halifax","halifax, virginia",420.84
"1213",36.66,-78.94,"virginia","halifax","halifax, virginia",409.24
"1214",36.72,-78.94,"virginia","halifax","halifax, virginia",502.78
"1215",36.78,-78.94,"virginia","halifax","halifax, virginia",352.13
"1216",36.84,-78.94,"virginia","halifax","halifax, virginia",474.21
"1217",36.9,-78.94,"virginia","halifax","halifax, virginia",512.62
"1218",36.96,-78.94,"virginia","halifax","halifax, virginia",421.86
"1219",37.02,-78.94,"virginia","halifax","halifax, virginia",517.14
"1220",37.08,-78.94,"virginia","campbell","campbell, virginia",411.49
"1221",37.14,-78.94,"virginia","campbell","campbell, virginia",582.51
"1222",37.2,-78.94,"virginia","campbell","campbell, virginia",538.76
"1223",37.26,-78.94,"virginia","campbell","campbell, virginia",709.42
"1224",37.32,-78.94,"virginia","appomattox","appomattox, virginia",666.49
"1225",37.38,-78.94,"virginia","appomattox","appomattox, virginia",641.33
"1226",37.44,-78.94,"virginia","appomattox","appomattox, virginia",696.15
"1227",37.5,-78.94,"virginia","amherst","amherst, virginia",436.72
"1228",37.56,-78.94,"virginia","amherst","amherst, virginia",710.78
"1229",37.62,-78.94,"virginia","amherst","amherst, virginia",743.36
"1230",37.68,-78.94,"virginia","nelson","nelson, virginia",643.92
"1231",37.74,-78.94,"virginia","nelson","nelson, virginia",1028.57
"1232",37.8,-78.94,"virginia","nelson","nelson, virginia",1038.57
"1233",37.86,-78.94,"virginia","nelson","nelson, virginia",1036.13
"1234",37.92,-78.94,"virginia","nelson","nelson, virginia",2967.64
"1235",37.98,-78.94,"virginia","augusta","augusta, virginia",1524.14
"1236",38.04,-78.94,"virginia","augusta","augusta, virginia",1359.26
"1237",38.1,-78.94,"virginia","augusta","augusta, virginia",1395.32
"1238",38.16,-78.94,"virginia","augusta","augusta, virginia",1325.5
"1239",38.22,-78.94,"virginia","augusta","augusta, virginia",1136.36
"1240",38.28,-78.94,"virginia","augusta","augusta, virginia",1259.06
"1241",38.34,-78.94,"virginia","rockingham","rockingham, virginia",1168.78
"1242",38.4,-78.94,"virginia","rockingham","rockingham, virginia",1248.14
"1243",38.46,-78.94,"virginia","rockingham","rockingham, virginia",1348.43
"1244",38.52,-78.94,"virginia","rockingham","rockingham, virginia",1566.29
"1245",38.58,-78.94,"virginia","rockingham","rockingham, virginia",1986.68
"1246",38.64,-78.94,"virginia","rockingham","rockingham, virginia",1364.23
"1247",38.7,-78.94,"virginia","rockingham","rockingham, virginia",1543.63
"1248",38.76,-78.94,"virginia","rockingham","rockingham, virginia",1424.96
"1249",36.54,-78.88,"virginia","halifax","halifax, virginia",432.02
"1250",36.6,-78.88,"virginia","halifax","halifax, virginia",341.82
"1251",36.66,-78.88,"virginia","halifax","halifax, virginia",463.62
"1252",36.72,-78.88,"virginia","halifax","halifax, virginia",420.96
"1253",36.78,-78.88,"virginia","halifax","halifax, virginia",430.06
"1254",36.84,-78.88,"virginia","halifax","halifax, virginia",446.34
"1255",36.9,-78.88,"virginia","halifax","halifax, virginia",564.84
"1256",36.96,-78.88,"virginia","halifax","halifax, virginia",533.04
"1257",37.02,-78.88,"virginia","charlotte","charlotte, virginia",497.75
"1258",37.08,-78.88,"virginia","charlotte","charlotte, virginia",530.59
"1259",37.14,-78.88,"virginia","campbell","campbell, virginia",610.48
"1260",37.2,-78.88,"virginia","campbell","campbell, virginia",596.73
"1261",37.26,-78.88,"virginia","appomattox","appomattox, virginia",731.36
"1262",37.32,-78.88,"virginia","appomattox","appomattox, virginia",718.66
"1263",37.38,-78.88,"virginia","appomattox","appomattox, virginia",692.94
"1264",37.44,-78.88,"virginia","appomattox","appomattox, virginia",574.02
"1265",37.5,-78.88,"virginia","appomattox","appomattox, virginia",764.2
"1266",37.56,-78.88,"virginia","nelson","nelson, virginia",566.38
"1267",37.62,-78.88,"virginia","nelson","nelson, virginia",500.39
"1268",37.68,-78.88,"virginia","nelson","nelson, virginia",729.6
"1269",37.74,-78.88,"virginia","nelson","nelson, virginia",697.44
"1270",37.8,-78.88,"virginia","nelson","nelson, virginia",959.18
"1271",37.86,-78.88,"virginia","nelson","nelson, virginia",876.54
"1272",37.92,-78.88,"virginia","nelson","nelson, virginia",1539
"1273",37.98,-78.88,"virginia","nelson","nelson, virginia",1902.29
"1274",38.04,-78.88,"virginia","augusta","augusta, virginia",1694.34
"1275",38.1,-78.88,"virginia","augusta","augusta, virginia",1312.57
"1276",38.16,-78.88,"virginia","augusta","augusta, virginia",1335.63
"1277",38.22,-78.88,"virginia","augusta","augusta, virginia",1156.38
"1278",38.28,-78.88,"virginia","augusta","augusta, virginia",1161.56
"1279",38.34,-78.88,"virginia","rockingham","rockingham, virginia",1194.41
"1280",38.4,-78.88,"virginia","rockingham","rockingham, virginia",1416.77
"1281",38.46,-78.88,"virginia","rockingham","rockingham, virginia",1376.18
"1282",38.52,-78.88,"virginia","rockingham","rockingham, virginia",1347.08
"1283",38.58,-78.88,"virginia","rockingham","rockingham, virginia",1640.88
"1284",38.64,-78.88,"virginia","rockingham","rockingham, virginia",1103.37
"1285",38.7,-78.88,"virginia","rockingham","rockingham, virginia",1432.07
"1286",38.76,-78.88,"virginia","rockingham","rockingham, virginia",2502.95
"1287",36.54,-78.82,"virginia","halifax","halifax, virginia",409.03
"1288",36.6,-78.82,"virginia","halifax","halifax, virginia",381.37
"1289",36.66,-78.82,"virginia","halifax","halifax, virginia",449.42
"1290",36.72,-78.82,"virginia","halifax","halifax, virginia",327.71
"1291",36.78,-78.82,"virginia","halifax","halifax, virginia",488
"1292",36.84,-78.82,"virginia","halifax","halifax, virginia",471.8
"1293",36.9,-78.82,"virginia","halifax","halifax, virginia",490.35
"1294",36.96,-78.82,"virginia","halifax","halifax, virginia",397.7
"1295",37.02,-78.82,"virginia","charlotte","charlotte, virginia",487.97
"1296",37.08,-78.82,"virginia","charlotte","charlotte, virginia",569.93
"1297",37.14,-78.82,"virginia","charlotte","charlotte, virginia",640.99
"1298",37.2,-78.82,"virginia","appomattox","appomattox, virginia",651.58
"1299",37.26,-78.82,"virginia","appomattox","appomattox, virginia",640.63
"1300",37.32,-78.82,"virginia","appomattox","appomattox, virginia",708.8
"1301",37.38,-78.82,"virginia","appomattox","appomattox, virginia",735.04
"1302",37.44,-78.82,"virginia","appomattox","appomattox, virginia",723.24
"1303",37.5,-78.82,"virginia","appomattox","appomattox, virginia",691.13
"1304",37.56,-78.82,"virginia","buckingham","buckingham, virginia",389.6
"1305",37.62,-78.82,"virginia","nelson","nelson, virginia",372.59
"1306",37.68,-78.82,"virginia","nelson","nelson, virginia",617.33
"1307",37.74,-78.82,"virginia","nelson","nelson, virginia",706.6
"1308",37.8,-78.82,"virginia","nelson","nelson, virginia",878.34
"1309",37.86,-78.82,"virginia","nelson","nelson, virginia",525.26
"1310",37.92,-78.82,"virginia","nelson","nelson, virginia",811.2
"1311",37.98,-78.82,"virginia","nelson","nelson, virginia",800.97
"1312",38.04,-78.82,"virginia","albemarle","albemarle, virginia",1290.9
"1313",38.1,-78.82,"virginia","augusta","augusta, virginia",1570.22
"1314",38.16,-78.82,"virginia","augusta","augusta, virginia",1443.11
"1315",38.22,-78.82,"virginia","augusta","augusta, virginia",1246.83
"1316",38.28,-78.82,"virginia","rockingham","rockingham, virginia",1083.18
"1317",38.34,-78.82,"virginia","rockingham","rockingham, virginia",1204.68
"1318",38.4,-78.82,"virginia","rockingham","rockingham, virginia",1384.04
"1319",38.46,-78.82,"virginia","rockingham","rockingham, virginia",1405.3
"1320",38.52,-78.82,"virginia","rockingham","rockingham, virginia",1322.54
"1321",38.58,-78.82,"virginia","rockingham","rockingham, virginia",1163.88
"1322",38.64,-78.82,"virginia","rockingham","rockingham, virginia",1220.18
"1323",38.7,-78.82,"virginia","rockingham","rockingham, virginia",1405.3
"1324",38.76,-78.82,"virginia","shenandoah","shenandoah, virginia",1711.17
"1325",38.82,-78.82,"virginia","shenandoah","shenandoah, virginia",2211.25
"1326",36.6,-78.76,"virginia","halifax","halifax, virginia",425.33
"1327",36.66,-78.76,"virginia","halifax","halifax, virginia",461.67
"1328",36.72,-78.76,"virginia","halifax","halifax, virginia",483.11
"1329",36.78,-78.76,"virginia","halifax","halifax, virginia",403.02
"1330",36.84,-78.76,"virginia","halifax","halifax, virginia",434.51
"1331",36.9,-78.76,"virginia","halifax","halifax, virginia",405.72
"1332",36.96,-78.76,"virginia","halifax","halifax, virginia",461.56
"1333",37.02,-78.76,"virginia","charlotte","charlotte, virginia",428.83
"1334",37.08,-78.76,"virginia","charlotte","charlotte, virginia",415.86
"1335",37.14,-78.76,"virginia","charlotte","charlotte, virginia",449.89
"1336",37.2,-78.76,"virginia","charlotte","charlotte, virginia",662.02
"1337",37.26,-78.76,"virginia","appomattox","appomattox, virginia",579.95
"1338",37.32,-78.76,"virginia","appomattox","appomattox, virginia",711.48
"1339",37.38,-78.76,"virginia","appomattox","appomattox, virginia",659.42
"1340",37.44,-78.76,"virginia","appomattox","appomattox, virginia",616.03
"1341",37.5,-78.76,"virginia","buckingham","buckingham, virginia",653.53
"1342",37.56,-78.76,"virginia","buckingham","buckingham, virginia",1363.49
"1343",37.62,-78.76,"virginia","buckingham","buckingham, virginia",611.72
"1344",37.68,-78.76,"virginia","nelson","nelson, virginia",632.31
"1345",37.74,-78.76,"virginia","nelson","nelson, virginia",635.03
"1346",37.8,-78.76,"virginia","nelson","nelson, virginia",523.11
"1347",37.86,-78.76,"virginia","nelson","nelson, virginia",745.85
"1348",37.92,-78.76,"virginia","albemarle","albemarle, virginia",1364.79
